,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
814,1330,8687_39924,815,1412,362,False,False,False,False,False,1,-0.5084745762711864,-0.5194805194805194,Unassigned
815,1330,8687_39924,816,1447,361,False,False,False,True,False,1,-0.022598870056497175,-0.006493506493506494,tumor/pdl1-
816,1330,8687_39924,817,261,365,False,False,False,True,False,1,0.07344632768361582,0.07792207792207792,tumor/pdl1-
817,1330,8687_39924,818,912,365,False,False,False,False,False,1,-0.07909604519774012,-0.07142857142857142,Unassigned
818,1330,8687_39924,819,1201,365,False,False,False,False,False,1,-0.3785310734463277,-0.35714285714285715,Unassigned
819,1330,8687_39924,820,240,366,False,False,False,True,False,1,-0.07344632768361582,-0.05844155844155844,tumor/pdl1-
820,1330,8687_39924,821,275,368,False,False,False,True,False,1,-0.192090395480226,-0.18831168831168832,tumor/pdl1-
821,1330,8687_39924,822,320,366,False,False,False,True,False,1,1.5254237288135593,1.5649350649350648,tumor/pdl1-
822,1330,8687_39924,823,1182,368,False,False,False,False,True,1,0.192090395480226,0.2012987012987013,cd8/pd1-
823,1330,8687_39924,824,1323,369,False,False,False,True,False,1,0.6666666666666666,0.6753246753246753,tumor/pdl1-
824,1330,8687_39924,825,924,370,False,False,False,False,False,1,-0.096045197740113,-0.1038961038961039,Unassigned
825,1330,8687_39924,826,598,371,False,True,False,True,False,1,0.04519774011299435,0.03896103896103896,tumor/pdl1+
826,1330,8687_39924,827,1061,369,False,False,False,False,False,1,-0.6666666666666666,-0.6363636363636364,Unassigned
827,1330,8687_39924,828,1126,366,False,False,False,False,True,1,0.5649717514124294,0.5909090909090909,cd8/pd1-
828,1330,8687_39924,829,1052,369,False,False,False,False,False,1,-0.22598870056497175,-0.23376623376623376,Unassigned
829,1330,8687_39924,830,145,370,False,False,False,True,False,1,1.2033898305084745,1.2142857142857142,tumor/pdl1-
830,1330,8687_39924,831,286,369,False,False,False,True,False,1,0.2598870056497175,0.2987012987012987,tumor/pdl1-
831,1330,8687_39924,832,400,376,False,False,False,True,False,1,1.5197740112994351,1.474025974025974,tumor/pdl1-
832,1330,8687_39924,833,465,372,False,True,False,False,False,1,-0.06779661016949153,-0.05194805194805195,pdl1_other
833,1330,8687_39924,834,548,364,False,False,False,True,False,1,-0.6836158192090396,-0.6558441558441559,tumor/pdl1-
834,1330,8687_39924,835,561,371,False,False,False,True,False,1,0.11299435028248588,0.1038961038961039,tumor/pdl1-
835,1330,8687_39924,836,515,373,False,False,False,True,False,1,0.3050847457627119,0.3181818181818182,tumor/pdl1-
836,1330,8687_39924,837,580,372,False,False,False,True,False,1,1.0056497175141244,1.025974025974026,tumor/pdl1-
837,1330,8687_39924,838,367,375,False,False,False,True,False,1,0.655367231638418,0.6428571428571429,tumor/pdl1-
838,1330,8687_39924,839,1482,372,False,False,False,True,False,1,0.8587570621468926,0.8896103896103896,tumor/pdl1-
839,1330,8687_39924,840,217,378,False,False,False,False,False,1,0.5028248587570622,0.512987012987013,Unassigned
840,1330,8687_39924,841,497,374,False,False,False,True,False,1,1.0451977401129944,1.0844155844155845,tumor/pdl1-
841,1330,8687_39924,842,250,377,False,False,False,True,False,1,0.24293785310734464,0.2662337662337662,tumor/pdl1-
842,1330,8687_39924,843,937,382,False,False,False,False,False,1,-0.1016949152542373,-0.13636363636363635,Unassigned
843,1330,8687_39924,844,1107,375,False,False,False,False,True,1,0.4406779661016949,0.474025974025974,cd8/pd1-
844,1330,8687_39924,845,1202,376,False,False,False,False,False,1,0.03389830508474576,0.05194805194805195,Unassigned
845,1330,8687_39924,846,538,380,False,False,False,True,False,1,-0.3502824858757062,-0.35714285714285715,tumor/pdl1-
846,1330,8687_39924,847,725,381,False,False,False,False,False,1,0.15819209039548024,0.16233766233766234,Unassigned
847,1330,8687_39924,848,314,378,False,False,False,True,False,1,0.3559322033898305,0.33766233766233766,tumor/pdl1-
848,1330,8687_39924,849,663,378,False,False,False,True,False,1,0.576271186440678,0.5974025974025974,tumor/pdl1-
849,1330,8687_39924,850,1421,381,False,False,False,False,False,1,0.12994350282485875,0.13636363636363635,Unassigned
850,1330,8687_39924,851,276,381,False,False,False,True,False,1,-0.12429378531073447,-0.1038961038961039,tumor/pdl1-
851,1330,8687_39924,852,1147,381,False,False,False,False,False,1,0.3502824858757062,0.35064935064935066,Unassigned
852,1330,8687_39924,853,1217,384,False,False,False,False,False,1,0.192090395480226,0.18831168831168832,Unassigned
853,1330,8687_39924,854,1096,383,True,False,False,False,False,1,-0.559322033898305,-0.525974025974026,pd1_other
854,1330,8687_39924,855,141,386,False,False,False,True,False,1,0.20903954802259886,0.2077922077922078,tumor/pdl1-
855,1330,8687_39924,856,556,384,False,False,False,True,False,1,-0.288135593220339,-0.2792207792207792,tumor/pdl1-
856,1330,8687_39924,857,1082,384,False,False,False,False,False,1,0.711864406779661,0.7207792207792207,Unassigned
857,1330,8687_39924,858,1494,383,False,False,False,True,False,1,0.4745762711864407,0.4935064935064935,tumor/pdl1-
858,1330,8687_39924,859,478,383,False,False,False,True,False,1,0.6836158192090396,0.7272727272727273,tumor/pdl1-
859,1330,8687_39924,860,436,387,False,False,False,False,False,1,1.1638418079096045,1.2207792207792207,Unassigned
860,1330,8687_39924,861,1060,388,False,False,False,False,False,1,0.062146892655367235,0.05844155844155844,Unassigned
861,1330,8687_39924,862,354,384,False,False,False,True,False,1,0.8192090395480226,0.8051948051948052,tumor/pdl1-
862,1330,8687_39924,863,681,387,False,False,False,False,True,1,-0.3728813559322034,-0.4025974025974026,cd8/pd1-
863,1330,8687_39924,864,1374,388,False,False,False,True,False,1,1.3785310734463276,1.422077922077922,tumor/pdl1-
